id,pred_label,pred_noise_type
dc27e36e90324a888b3e,CLEAN,ORIGINAL
5f5d6856dc374b60bd9e,CLEAN,PUNCT_NOISE
dec038b2bb6a48a1917a,CLEAN,ORIGINAL
8757b0ce17cc4ad48461,CLEAN,OBFUSCATION
ee06ec5bc2d241d085ab,CLEAN,CHAR_REPEAT
d93bef6476004ea89ab5,CLEAN,OBFUSCATION
db0279052b2e46aa864b,CLEAN,ORIGINAL
dade4d263a494b3b8cd7,CLEAN,MIXED
9beeafe332884a2f80fc,CLEAN,NO_DIACRITICS
27e42e36d60e4631bde3,CLEAN,CHAR_REPEAT
6f7e8c7dbb2f452e815e,CLEAN,MIXED
fb56cab9ad984900914f,CLEAN,NO_DIACRITICS
9f8fef8d2766480fb9cc,CLEAN,OBFUSCATION
5d0eaae9973b45318c28,CLEAN,PUNCT_NOISE
abdabe603a91456f8385,CLEAN,ORIGINAL
f7edde1a32b348fa89d5,HATE,ORIGINAL
73df19e1fa7d40b79fb3,CLEAN,ORIGINAL
c8bb652a9e4b44b489f2,CLEAN,MIXED
422636f7586d4a8aa21d,CLEAN,ORIGINAL
b816ccfa5bbe46c28f26,CLEAN,MIXED
293f00c013fc4a78b6b4,CLEAN,ORIGINAL
5d126b8b07b5446795d2,OFFENSIVE,PUNCT_NOISE
25c694e3b27744969532,OFFENSIVE,OBFUSCATION
217974af4dc24726bb00,CLEAN,PUNCT_NOISE
d21f92f6ddd2408491cc,CLEAN,PUNCT_NOISE
811e758958e6409993cd,CLEAN,NO_DIACRITICS
609aaffea826408cae22,CLEAN,CHAR_REPEAT
d06675b1e521400782c8,CLEAN,OBFUSCATION
b013537910f34249be4f,CLEAN,CHAR_REPEAT
07e13aa2899a4bf0894b,CLEAN,ORIGINAL
29395382873041459ea8,CLEAN,NO_DIACRITICS
cc1ccacdf92e44ecb21c,OFFENSIVE,PUNCT_NOISE
c9ed492f859c45b8ad59,CLEAN,CHAR_REPEAT
38b8a6c2435843b8ba86,HATE,ORIGINAL
20f74eb3c9e147c78edb,CLEAN,CHAR_REPEAT
9d7d004189b3444ab96b,CLEAN,ORIGINAL
3272431bd1f44abaa74a,CLEAN,MIXED
043e8c154dec466ab7cc,CLEAN,MIXED
563d3a59b2184e419200,CLEAN,OBFUSCATION
e48eddfd9e3b4aa59dc4,CLEAN,NO_DIACRITICS
2311c4c057d24bd8a538,CLEAN,ORIGINAL
d0853b49fbfb4607a00a,CLEAN,TEENCODE
3183713f16a34e25bd1c,CLEAN,PUNCT_NOISE
94ca00d941d946f985f4,CLEAN,NO_DIACRITICS
c5b71339ed00448d8b8b,CLEAN,PUNCT_NOISE
f1f7ae08b1014896b8d4,CLEAN,OBFUSCATION
8c39a2e3ec934296a63d,CLEAN,OBFUSCATION
811e847b73d049e2b4cf,CLEAN,ORIGINAL
051218c2a9634c17b821,CLEAN,ORIGINAL
d11c26f7720c4a6f988c,OFFENSIVE,ORIGINAL
a1d304d4566b4109af8d,CLEAN,OBFUSCATION
99162ea5557b4b39b4bf,CLEAN,ORIGINAL
434c643b507343d3a68f,CLEAN,ORIGINAL
c6264aad68534b4796a6,CLEAN,CHAR_REPEAT
bfe00d8e021441d8b61e,CLEAN,NO_DIACRITICS
ecfc3ed8f86743d1b0c3,CLEAN,OBFUSCATION
af7f17e3314644319d0b,CLEAN,TEENCODE
cbf8937cd5d744369627,CLEAN,PUNCT_NOISE
5bb3a6768f1c47568599,CLEAN,CHAR_REPEAT
182b094fed584822a3c8,CLEAN,ORIGINAL
c89a25939d1a4981b8c0,CLEAN,ORIGINAL
d5805e56047c43d486c7,CLEAN,MIXED
a5df60bc19ce498cb0d9,CLEAN,OBFUSCATION
2dc65a5c22374a8fabf0,CLEAN,OBFUSCATION
a56befbd9b0b4ae09f42,HATE,NO_DIACRITICS
7a01ac922aaa4e80a402,CLEAN,NO_DIACRITICS
81ff33379e05498199fd,CLEAN,OBFUSCATION
34bf89518560467c9046,CLEAN,NO_DIACRITICS
32cdecc2262042ca83bc,CLEAN,ORIGINAL
0c6cb18b7edc4d8caf20,CLEAN,OBFUSCATION
08b4cf10f1ff40c0ae42,CLEAN,CHAR_REPEAT
ad58dbece3824521a69b,CLEAN,CHAR_REPEAT
50516eb4fbee47a68cb4,CLEAN,OBFUSCATION
a4f23e6e566d4e638277,CLEAN,ORIGINAL
9a51452a6d644c4a9361,CLEAN,CHAR_REPEAT
d26941e59b18473693a8,CLEAN,PUNCT_NOISE
f3823278dab347d88c38,CLEAN,OBFUSCATION
54984d93238846ceaa41,CLEAN,MIXED
2904b1619d6a411a8584,CLEAN,CHAR_REPEAT
67ac2034beb547499a5d,CLEAN,NO_DIACRITICS
63db75461aa2429f9c32,HATE,MIXED
d6b84acdfaea4117b2f3,CLEAN,PUNCT_NOISE
2e93a608b3454804848c,CLEAN,ORIGINAL
c463c4bc70d4431db619,CLEAN,ORIGINAL
ad8f7318e0434890bb0a,CLEAN,OBFUSCATION
2a3f9ddd8fde45b7bf56,CLEAN,ORIGINAL
224cc694060f4934aa34,CLEAN,OBFUSCATION
4e54bb4e67654b488eb5,CLEAN,ORIGINAL
3adfd36fea4f4ca6b82d,CLEAN,OBFUSCATION
19d8dbb7a98847849079,CLEAN,ORIGINAL
8bf0ea2d35e04263ad8b,CLEAN,ORIGINAL
6ac867b1e4804cd7b557,CLEAN,ORIGINAL
33f5768c0aa74232b9f2,CLEAN,NO_DIACRITICS
64cfc58e9a80476c818d,CLEAN,ORIGINAL
31840110dad64fffaea2,CLEAN,CHAR_REPEAT
6a7e06b3ad224045a095,CLEAN,ORIGINAL
e09a4bbbba184a8787bd,CLEAN,ORIGINAL
fc8054df5fc444058e8e,CLEAN,CHAR_REPEAT
1fceb7c32fb646778283,CLEAN,PUNCT_NOISE
6e35d3b48a704493a50a,CLEAN,CHAR_REPEAT
96d2f9fec5084c019d38,CLEAN,ORIGINAL
e0ca9ab9294b45699278,CLEAN,NO_DIACRITICS
b4e12601b22c45f0839c,CLEAN,MIXED
3d09982b3d064d3aaa99,OFFENSIVE,NO_DIACRITICS
17b9f42ae96e4c80b14a,CLEAN,ORIGINAL
4beff71fb8a343b5b6ff,HATE,CHAR_REPEAT
9a4ef32caa474cc3beb0,CLEAN,OBFUSCATION
31b93b393b54404cbb20,CLEAN,ORIGINAL
63fd836c9dcf4eb08380,CLEAN,NO_DIACRITICS
3ef14229f6644bdbad0f,CLEAN,NO_DIACRITICS
16eed0c3d8f64bb59126,CLEAN,ORIGINAL
120a34dc7f3f4382b461,HATE,PUNCT_NOISE
ac1795444c7742118c35,CLEAN,PUNCT_NOISE
e9a108ae8e1146b2bab9,HATE,ORIGINAL
6127a0e6499f4ac49911,CLEAN,NO_DIACRITICS
15eaf0e433474be0ba2b,CLEAN,CHAR_REPEAT
1c5d02e60af145ec9e9e,CLEAN,PUNCT_NOISE
eb63f6cfe1dd4f6e916d,CLEAN,ORIGINAL
c5b8fb43e193418886e9,CLEAN,ORIGINAL
d563878bab1241fba026,CLEAN,OBFUSCATION
a909775db1ef480fa357,CLEAN,MIXED
d8fbf58eb5b445e39929,HATE,TEENCODE
1e5d8973de7543a88d7d,CLEAN,NO_DIACRITICS
fbaf6ee8bc9a479bb835,OFFENSIVE,MIXED
947f0cf54e604276812b,CLEAN,NO_DIACRITICS
988defacd6f14470b55d,CLEAN,OBFUSCATION
971c0933182b4836bee9,CLEAN,ORIGINAL
e97b2c552fa94b41bc49,CLEAN,ORIGINAL
13c26b7ba47a456a89a6,CLEAN,ORIGINAL
107390e2b7824ef7b364,CLEAN,PUNCT_NOISE
23ca7337383846068a48,CLEAN,ORIGINAL
851c93b9560d4d538549,CLEAN,ORIGINAL
3439737e954f46c1919e,CLEAN,NO_DIACRITICS
8b4ace5c58bd4f3ab27b,CLEAN,ORIGINAL
d9a4aea0651043c4bc59,CLEAN,PUNCT_NOISE
1bae6bdb16d5421fb2fa,OFFENSIVE,PUNCT_NOISE
c9f1ae2a159042ae890c,CLEAN,ORIGINAL
e85d395f17c84206aaac,CLEAN,ORIGINAL
ff0078a2a75442e0b360,OFFENSIVE,NO_DIACRITICS
a8aeef188e154d58b7b8,CLEAN,NO_DIACRITICS
3a27cb55dc174e5681b7,CLEAN,NO_DIACRITICS
22eb6c548dfc4439a5f3,CLEAN,ORIGINAL
6910a48c01c64eb891e8,CLEAN,OBFUSCATION
3c2c57bbbe98449b8774,CLEAN,CHAR_REPEAT
11b153592a824d61b92c,CLEAN,NO_DIACRITICS
a9e134f1e2d8444f8fa2,CLEAN,MIXED
04e6925616d6424391e6,CLEAN,CHAR_REPEAT
695dd515117549f9a2b4,CLEAN,CHAR_REPEAT
f4daa78da49f40b19fd0,CLEAN,NO_DIACRITICS
9b3023805ecc47a0ba2a,CLEAN,NO_DIACRITICS
0ea0a94be0a847a1b149,HATE,TEENCODE
eb0bfd50687a4a1d8875,CLEAN,OBFUSCATION
1dc829281a554daca3a3,CLEAN,ORIGINAL
8025166cb4294a639948,CLEAN,MIXED
6c3fbb20ec394887bbfd,CLEAN,NO_DIACRITICS
1a883e250dae4ba9a818,CLEAN,ORIGINAL
100dffd4f4704549aeef,CLEAN,NO_DIACRITICS
c347c4546b9e46be8461,HATE,MIXED
606ec428c1e346df85c4,CLEAN,MIXED
abc96f9212254b948fed,CLEAN,CHAR_REPEAT
93d366ed49164ca6a17e,HATE,ORIGINAL
c067c49eb8fd4dfc9f0b,CLEAN,NO_DIACRITICS
1258cdc9ee564f628378,CLEAN,MIXED
dd90157d90dd45cc8a27,CLEAN,PUNCT_NOISE
85181fba69454c3d8864,OFFENSIVE,TEENCODE
a9bc77dbcb804f41bb0f,CLEAN,ORIGINAL
7d56121778364ffa94d4,CLEAN,TEENCODE
10268a69fae147f19fd0,CLEAN,ORIGINAL
64f64c8e2519482f82e2,CLEAN,OBFUSCATION
39e402b1fb794fe9960a,CLEAN,ORIGINAL
4c49c066ac7e4e20a175,CLEAN,ORIGINAL
060bf9358cd34ce888e2,CLEAN,ORIGINAL
b1df7ce9f8454b0bb7a9,OFFENSIVE,CHAR_REPEAT
cc10f85896c04e49bfbc,CLEAN,ORIGINAL
3024cbc1ed4c4bcf9375,CLEAN,MIXED
716e23b225f149a18144,OFFENSIVE,MIXED
56f73ec2e6594a06b5e5,CLEAN,OBFUSCATION
e0fe0e282346484785db,CLEAN,ORIGINAL
9511be6471e241ffad03,CLEAN,PUNCT_NOISE
4c16597f9df64565b218,CLEAN,OBFUSCATION
da24f8cf41334a8a8eab,CLEAN,MIXED
859bd7e61b81495e90a9,CLEAN,ORIGINAL
2ce482dcdf58484991f6,CLEAN,TEENCODE
bc4ee4b40e9f4bea81eb,CLEAN,CHAR_REPEAT
7744944a93a143388eed,HATE,PUNCT_NOISE
123f8d6fb8274a5db42b,CLEAN,ORIGINAL
e1b9eacce4994feea803,CLEAN,ORIGINAL
03665b9dfb05464fb3a4,CLEAN,OBFUSCATION
098deaf6192f45039b5d,CLEAN,OBFUSCATION
3afe03ca274143bf9788,CLEAN,ORIGINAL
44f99b31fa6a463b9eac,HATE,OBFUSCATION
faeae33604154ca283ca,CLEAN,PUNCT_NOISE
9490dac294cf44d7ade7,CLEAN,PUNCT_NOISE
557b01a4fb8c48f3bfce,CLEAN,MIXED
68a76dfb49d84202a359,CLEAN,OBFUSCATION
89536c546f3d40e9b5fe,CLEAN,ORIGINAL
aba06b73d5ec4fc8ae5d,CLEAN,PUNCT_NOISE
20aa0067a4c74f78b6ab,OFFENSIVE,ORIGINAL
ed440d405cf14c709a7f,CLEAN,MIXED
538c0d9a76d247af85d5,CLEAN,NO_DIACRITICS
e84cd5ec47644fa0947f,HATE,ORIGINAL
eb03011aaf5549efa650,CLEAN,ORIGINAL
7f41dc1c71b94fcdb4eb,CLEAN,ORIGINAL
385acf78e7d44b168f68,CLEAN,NO_DIACRITICS
dbba25157dae4c678730,CLEAN,ORIGINAL
77014fa793214d5f8b89,HATE,CHAR_REPEAT
625ce4f81c1d42f6818f,CLEAN,CHAR_REPEAT
548fe0ac11bb4062bea1,OFFENSIVE,OBFUSCATION
d51d4909f65946c4aee8,CLEAN,PUNCT_NOISE
78ea9613f42849f2baa2,CLEAN,ORIGINAL
7442853e11b74ee8b714,CLEAN,MIXED
46aa5199694743a18417,CLEAN,NO_DIACRITICS
921195b9b15448aea910,OFFENSIVE,PUNCT_NOISE
63e9f0fed04c42e69533,CLEAN,NO_DIACRITICS
59175d2427ff4b30b369,CLEAN,NO_DIACRITICS
2a3c398fbce34fd39d9a,CLEAN,ORIGINAL
01026a325334471ea9e9,CLEAN,ORIGINAL
db6430ee6e3145ef86f9,CLEAN,ORIGINAL
1926ae0254e4480bb5c8,CLEAN,CHAR_REPEAT
788ca41d52694d608b6f,CLEAN,ORIGINAL
fa34c298e24047dab698,CLEAN,ORIGINAL
c0af1c62e4eb4f8ba756,CLEAN,ORIGINAL
0a44293992dd457e833f,CLEAN,NO_DIACRITICS
4f7d14a8889b4ad4bdd6,CLEAN,CHAR_REPEAT
57d037c20cfb47b0a19b,OFFENSIVE,OBFUSCATION
808c24805bae4a1c93aa,HATE,PUNCT_NOISE
90e24b0db70d483498d3,CLEAN,OBFUSCATION
fba2214f54b04d55b0f0,HATE,NO_DIACRITICS
b0e4435f9e94475fb7c3,OFFENSIVE,TEENCODE
e4de945f414d49c08634,CLEAN,CHAR_REPEAT
a3492e8782534f7d9fb3,CLEAN,ORIGINAL
64dac72d62eb482484cd,CLEAN,PUNCT_NOISE
a79a1893761e4070b3b1,CLEAN,NO_DIACRITICS
d3c17d39875549e292f2,CLEAN,OBFUSCATION
0e0e6f8e41f547f49ddd,CLEAN,NO_DIACRITICS
6a20e0e4184c48dc95c2,CLEAN,ORIGINAL
861106e581624432b3b8,CLEAN,PUNCT_NOISE
35c9ce97f7364c91a7bf,CLEAN,CHAR_REPEAT
90e99eb44f674c98a69a,CLEAN,TEENCODE
7dde586fbddb4c1bbf35,CLEAN,PUNCT_NOISE
ac179f837f0547e7867c,CLEAN,NO_DIACRITICS
9d064a360c5147d4878d,CLEAN,OBFUSCATION
793351a7f6d9472b9b5c,CLEAN,ORIGINAL
cd6df391bbcd4eceb849,CLEAN,ORIGINAL
5c91732ad0f64b7283b1,CLEAN,NO_DIACRITICS
217a3b5aaca24d6fa171,CLEAN,ORIGINAL
a87e092aaf294ef2930e,CLEAN,ORIGINAL
d12fc39cd6184f8ab1e5,CLEAN,ORIGINAL
9ee8216214ba4eb9bb8c,CLEAN,MIXED
c2337759668b4d57bab2,CLEAN,MIXED
5ea8ccd246204c9f9fd1,CLEAN,ORIGINAL
3e6b1c6c70db40259765,CLEAN,ORIGINAL
43cbab0c9ce64f088ef2,CLEAN,ORIGINAL
3b72f0850853430aa310,HATE,MIXED
2a5d69446bb94406bc54,HATE,OBFUSCATION
a304a5153a874f74a6af,HATE,ORIGINAL
b8474973b2394726b689,CLEAN,PUNCT_NOISE
2caa0bc0d1134d42aa2f,CLEAN,ORIGINAL
aa3295ac25c745c8b425,CLEAN,MIXED
2fb53c73c4534c7daeb4,CLEAN,MIXED
b9b2b7efabb74db1bd00,CLEAN,OBFUSCATION
060bc1c49ef0414aba44,CLEAN,NO_DIACRITICS
066dd0d4e4e44fc9817c,CLEAN,OBFUSCATION
6ae3f953a56647eab490,CLEAN,PUNCT_NOISE
1e6b3d08adf74a52a4ec,CLEAN,NO_DIACRITICS
57b0b425a0024c738868,CLEAN,ORIGINAL
185e91d86b674708a6cb,CLEAN,ORIGINAL
64fd410e68544e9797f8,CLEAN,PUNCT_NOISE
6a89f8e751a540b5aba7,CLEAN,OBFUSCATION
647c1026ec564f2fabfd,CLEAN,ORIGINAL
f8fd98f54db54e38a502,CLEAN,OBFUSCATION
68e8d5bc326141468622,CLEAN,ORIGINAL
30db94c886044a42a4b6,CLEAN,MIXED
1d3fa9fe81d740cf9267,CLEAN,PUNCT_NOISE
f4e5e72affaf4bf5a727,CLEAN,ORIGINAL
bb6ac6fb1ba3405b994f,CLEAN,PUNCT_NOISE
b1e8da9563764965aec3,CLEAN,NO_DIACRITICS
d4b850613e6c426daec3,CLEAN,CHAR_REPEAT
79f44b1ebc114322b13d,CLEAN,PUNCT_NOISE
0dff1893104449c38aac,CLEAN,NO_DIACRITICS
cc14dacbedc248f89da4,CLEAN,OBFUSCATION
e961436c95b5483d891f,CLEAN,PUNCT_NOISE
4426048d031240b1a052,CLEAN,ORIGINAL
401c0162521b471cbb0e,HATE,MIXED
c32a2df877974e46a75d,CLEAN,NO_DIACRITICS
7928413396c84fdc9a62,CLEAN,ORIGINAL
5ef484adc3924db9a98c,CLEAN,MIXED
6303643d253241b2b941,CLEAN,OBFUSCATION
08c02f74918f4ed1ad19,CLEAN,MIXED
1385ecac4a814800bc38,CLEAN,OBFUSCATION
594bf5c2980a4392a567,CLEAN,PUNCT_NOISE
cb671f76f2fe45f0bf02,CLEAN,OBFUSCATION
cffc2237a82f4ab1ad9c,CLEAN,ORIGINAL
6c11fe56628a42378677,CLEAN,MIXED
0f21162a86ed459ebdeb,CLEAN,TEENCODE
77793abfe52748ea82dc,CLEAN,TEENCODE
77369cfe27fc49af9051,CLEAN,NO_DIACRITICS
9e1f20963b9d4763bcfb,HATE,ORIGINAL
b6bb9607574643d8a8e9,CLEAN,CHAR_REPEAT
f8e309a768d84d4ebe32,HATE,PUNCT_NOISE
2ce11979d4774b2c8eca,CLEAN,PUNCT_NOISE
5eda77b939eb4491b7ed,HATE,CHAR_REPEAT
72d8da706e1f4ae0845b,HATE,OBFUSCATION
55ac643f5fbc489fb613,CLEAN,ORIGINAL
97c4016553ab4a34bdab,CLEAN,CHAR_REPEAT
96589f14a0f84b69ab30,HATE,ORIGINAL
33e008237b5c4f3281cb,CLEAN,CHAR_REPEAT
acc2b1151d99412c8fda,CLEAN,PUNCT_NOISE
c5948720f86a4ed39103,CLEAN,ORIGINAL
947e4624495b439ea855,CLEAN,ORIGINAL
4736f0586f004be3ab81,CLEAN,CHAR_REPEAT
2583db2aeb544978afe7,CLEAN,NO_DIACRITICS
03d39644cff44581971a,CLEAN,ORIGINAL
f2d8c7da285840c0a350,CLEAN,ORIGINAL
cef62dd05ea940478084,CLEAN,ORIGINAL
cd83baa7f1d74b438914,CLEAN,OBFUSCATION
3ca57e46d3734e87a70d,CLEAN,ORIGINAL
5e356aca62a846dc8521,CLEAN,ORIGINAL
dbdeb6668deb48fb99bf,CLEAN,MIXED
394afbec09494247abad,CLEAN,NO_DIACRITICS
4f3ea996bde1482f9599,OFFENSIVE,ORIGINAL
7aab35e2e862475baab7,CLEAN,CHAR_REPEAT
7fad486be63e4850ae79,CLEAN,NO_DIACRITICS
f07f7eafeedc47fd98a7,CLEAN,ORIGINAL
e3ca50f54f774f50aa72,CLEAN,OBFUSCATION
128e82089ba3460b80c7,CLEAN,PUNCT_NOISE
4c5180fb175f4a31b1c0,HATE,NO_DIACRITICS
8b67311809334fe7b4ff,CLEAN,MIXED
3d669ff24d6749018457,CLEAN,ORIGINAL
af2ce0788e8a40bf946c,CLEAN,PUNCT_NOISE
e8f69a64cfeb49d79126,CLEAN,OBFUSCATION
e6eb4a3c03c64360a813,CLEAN,ORIGINAL
fa7c86b82e784821bde2,CLEAN,CHAR_REPEAT
e0ebea41bcb14ca3926c,CLEAN,NO_DIACRITICS
453dcec7348f4fedbcd7,CLEAN,ORIGINAL
11f7365b468244fb8b48,CLEAN,CHAR_REPEAT
c25635c8fb9a41cfbf78,HATE,OBFUSCATION
b2bdc48c757941488639,CLEAN,CHAR_REPEAT
f8815f20ccc74600ac18,HATE,NO_DIACRITICS
1491e914424b4fa2aae2,CLEAN,ORIGINAL
e2e4b79086f24b808af2,CLEAN,ORIGINAL
d1d025f793ef4882afee,CLEAN,OBFUSCATION
cf9652f3428148969a15,CLEAN,ORIGINAL
a43fa2f57cef407fbdc8,CLEAN,ORIGINAL
25cd3266262248b88585,CLEAN,PUNCT_NOISE
0131fc0d4a8c4335bc4e,CLEAN,MIXED
1448337dfbf840febdf6,CLEAN,CHAR_REPEAT
26d6e427fac84bb9a1b6,CLEAN,ORIGINAL
9d3b91237f1f498ea3eb,CLEAN,ORIGINAL
aed3eeaf88ae4256ac96,CLEAN,OBFUSCATION
24226fcb64f241ba8679,CLEAN,MIXED
90c592a462644c399047,CLEAN,ORIGINAL
2c9ada63339844c4b7b1,CLEAN,TEENCODE
f1eb09f4ae1c44579b7a,CLEAN,MIXED
4c668e057f024953ab5f,CLEAN,ORIGINAL
525cc801e2ed41b9a225,CLEAN,ORIGINAL
10d06fd0f4ca4b05bd14,CLEAN,ORIGINAL
9995739fb65846f98e7f,HATE,ORIGINAL
d6dee78c00f147eea036,CLEAN,CHAR_REPEAT
5ae460da93b44f2ea336,CLEAN,CHAR_REPEAT
be9b0f95876d441699ab,CLEAN,CHAR_REPEAT
82e2ed7760b747159a4a,CLEAN,ORIGINAL
33fdc4679ed349728d3d,CLEAN,PUNCT_NOISE
b40c9d7fe88947dd8d32,CLEAN,ORIGINAL
28e853747ce648f78090,CLEAN,PUNCT_NOISE
3e957256b5ff4e1d954b,CLEAN,CHAR_REPEAT
ee3ddcf0bfe046e3be50,CLEAN,ORIGINAL
f4c0c1b90db7422eb111,CLEAN,OBFUSCATION
6d0c0f103b744cfd9480,CLEAN,NO_DIACRITICS
a97bd9e76fa843dbadba,CLEAN,ORIGINAL
5d2821fae5014d1abaf4,CLEAN,MIXED
bda37b824c1c4f68bd97,CLEAN,NO_DIACRITICS
eac361475c284119afdb,CLEAN,ORIGINAL
e32711cd61d34b609630,CLEAN,NO_DIACRITICS
5332b186085640378964,CLEAN,NO_DIACRITICS
c14f5a6324ca4f649d68,CLEAN,CHAR_REPEAT
cde6b48972f145059c62,CLEAN,OBFUSCATION
09da0efdb9674b678bc8,CLEAN,ORIGINAL
6dbf030d62074eb09525,CLEAN,OBFUSCATION
7020b7b588ff4403a848,CLEAN,MIXED
51ad251d115842f0b80c,CLEAN,ORIGINAL
41598155a8e444d99ebb,CLEAN,ORIGINAL
588c9324db6d4c58b9dc,CLEAN,MIXED
3e13e244de8a4c7ca5ad,CLEAN,MIXED
a96e5083cac44a4badbb,CLEAN,PUNCT_NOISE
cbcc60bd728e41a8a539,CLEAN,CHAR_REPEAT
0cd34b4af78f4f7fb868,HATE,TEENCODE
84347500d61c41458a4b,HATE,OBFUSCATION
c83360af18ee4b70bb14,CLEAN,PUNCT_NOISE
04ff0b269fb64e18bc13,CLEAN,ORIGINAL
ec2017cc9eec47cea768,CLEAN,PUNCT_NOISE
3512ba3377c54e5f81a7,OFFENSIVE,MIXED
fca258b571e848ffa6b6,HATE,OBFUSCATION
78ec7ec137a1437cbd32,CLEAN,PUNCT_NOISE
8ea2bb60251e4c8fa0f6,OFFENSIVE,NO_DIACRITICS
f9bb02fbad5d475a808e,CLEAN,NO_DIACRITICS
0a80a07c29b34fd3b354,HATE,ORIGINAL
62eee8cf2b5b4b2daf16,HATE,PUNCT_NOISE
531479ddd8c34f7fa248,CLEAN,ORIGINAL
7f1d650fa19044529e27,CLEAN,NO_DIACRITICS
8d65096eb45f42dc8d4f,HATE,NO_DIACRITICS
f1a4eef67f9e40ba9d80,CLEAN,PUNCT_NOISE
044ac81cdbeb4711a17a,CLEAN,NO_DIACRITICS
ea9fb4011cb14da3a431,CLEAN,OBFUSCATION
3d66ca707e2e420b864e,CLEAN,PUNCT_NOISE
51c91647247d4be2a4de,CLEAN,ORIGINAL
4258e47e54184cbbb9af,HATE,NO_DIACRITICS
508905643a9847baafb1,HATE,ORIGINAL
2357fcd1846a46d8b5c3,CLEAN,CHAR_REPEAT
a1bc0dfe92ab490ca084,CLEAN,ORIGINAL
548a0256e0994cf38094,CLEAN,ORIGINAL
e47cef75708243a89995,CLEAN,PUNCT_NOISE
ad626f954c7749aaaa65,CLEAN,CHAR_REPEAT
33df9bdc3cc34fd69b00,CLEAN,OBFUSCATION
bec2a80fd1e94860a287,CLEAN,PUNCT_NOISE
a5c7eb79d7874b10986d,CLEAN,CHAR_REPEAT
64bab4039d964e0e92ad,CLEAN,MIXED
97f3bcf5ad734f6c9b01,CLEAN,ORIGINAL
8fdadb6fffdb4a298483,CLEAN,PUNCT_NOISE
9202e2491efe40499bb0,OFFENSIVE,ORIGINAL
e40183ccf505456eafa0,HATE,ORIGINAL
0956dba423c547af873a,HATE,ORIGINAL
7b819d023f9e41f6adc9,CLEAN,ORIGINAL
c6b0323628e74c8e9b2c,CLEAN,CHAR_REPEAT
bbf6fafef75240e4b491,CLEAN,TEENCODE
208d8ea615f244b18a6e,CLEAN,OBFUSCATION
0d4a1d74cab64eb0b4de,CLEAN,ORIGINAL
b2453d5473604ec39fd0,CLEAN,NO_DIACRITICS
758406bcbdc94674be0d,CLEAN,NO_DIACRITICS
183d84fbdc4f474ebbbe,CLEAN,TEENCODE
aadd7c66d00e49b782cb,CLEAN,CHAR_REPEAT
d56604a2640242aeb692,CLEAN,PUNCT_NOISE
4f4a3e472fd94881ad67,CLEAN,ORIGINAL
5aad712bd9dc486abb13,CLEAN,ORIGINAL
bbb99df4a5504048a50b,CLEAN,NO_DIACRITICS
cb09b5397bb241c98796,CLEAN,OBFUSCATION
0c15ff926c3d41c18863,CLEAN,OBFUSCATION
390a567f1d3743989943,CLEAN,NO_DIACRITICS
c540a6d8a5d24be78b6c,HATE,OBFUSCATION
a8c29a27fbca451c9959,CLEAN,ORIGINAL
576f23e8ec77402a867c,CLEAN,NO_DIACRITICS
575e77a1d0014530890d,CLEAN,OBFUSCATION
b9981290c71a44208177,OFFENSIVE,MIXED
7723b415af664bbeb06e,CLEAN,CHAR_REPEAT
78e44da9f63e4be39db9,CLEAN,ORIGINAL
c0d3c8572757457c9dab,CLEAN,CHAR_REPEAT
f9eab673e9b74510abd7,CLEAN,ORIGINAL
21bd58bd70b645a48519,CLEAN,ORIGINAL
a8466b992cc74606b14c,CLEAN,ORIGINAL
3dffb6af54ed498b86bb,CLEAN,PUNCT_NOISE
6dd9ed0fcf8a4db78e39,CLEAN,NO_DIACRITICS
ab19dd9266d348a6b3c6,OFFENSIVE,PUNCT_NOISE
5fa763a51e1b44599ee5,CLEAN,PUNCT_NOISE
cc482871bfc24dc0a283,HATE,CHAR_REPEAT
9aed5bcce692460586c9,CLEAN,TEENCODE
3a63b690f68747618bfc,CLEAN,ORIGINAL
618eff488f5c4e94b887,CLEAN,MIXED
d478dfd3031d4455a1fb,CLEAN,ORIGINAL
0f98079a89814111862e,CLEAN,ORIGINAL
08c5019b6520468d976c,CLEAN,OBFUSCATION
d8613f5f93c84043a4dc,OFFENSIVE,NO_DIACRITICS
181d3217739642bfb568,CLEAN,CHAR_REPEAT
f92cdda684014c39af24,HATE,CHAR_REPEAT
28d4efcd559c406ba172,HATE,ORIGINAL
063edaab402f4ade8cd7,CLEAN,ORIGINAL
792559f91e32423cbc51,CLEAN,MIXED
9487250eaf4642f9a1a6,CLEAN,MIXED
89dbcda499854b2b95f9,CLEAN,NO_DIACRITICS
472f27dc347c42d681a6,CLEAN,NO_DIACRITICS
d6e2f2c1c2934609a7cd,CLEAN,OBFUSCATION
e9aa941484d340778979,CLEAN,ORIGINAL
63147d439d264d8abb25,CLEAN,ORIGINAL
2134c946025244598b53,CLEAN,OBFUSCATION
2b675a16bafd4df59158,CLEAN,ORIGINAL
984b8800652247c79ceb,CLEAN,NO_DIACRITICS
f5afee8dd37248e598b5,CLEAN,ORIGINAL
c8f76a816ba043a0b82f,CLEAN,ORIGINAL
dee8b40f5dfb46ec807f,CLEAN,MIXED
b415e025370c41ab9709,CLEAN,CHAR_REPEAT
78348289cc9c4ccfa55d,CLEAN,MIXED
e7b2227a2e874a55b188,CLEAN,ORIGINAL
